city,city_ascii,state_id,state_name
Martins Creek,Martins Creek,PA,Pennsylvania
Meadville,Meadville,MO,Missouri
Neponset,Neponset,IL,Illinois
Huntington,Huntington,OR,Oregon
Jerry City,Jerry City,OH,Ohio
Hodge,Hodge,LA,Louisiana
Bucklin,Bucklin,MO,Missouri
McLain,McLain,MS,Mississippi
Rockford,Rockford,AL,Alabama
Newburg,Newburg,MO,Missouri
Bolivar,Bolivar,PA,Pennsylvania
Clara,Clara,MS,Mississippi
Shuqualak,Shuqualak,MS,Mississippi
Mount Enterprise,Mount Enterprise,TX,Texas
Drysdale,Drysdale,AZ,Arizona
Rose Hill Acres,Rose Hill Acres,TX,Texas
Floyd,Floyd,VA,Virginia
Kennedyville,Kennedyville,MD,Maryland
Garceno,Garceno,TX,Texas
Batavia,Batavia,MT,Montana
Mount Vernon,Mount Vernon,SD,South Dakota
Mechanicsville,Mechanicsville,PA,Pennsylvania
Fountain,Fountain,NC,North Carolina
Riverdale,Riverdale,IA,Iowa
Guys,Guys,TN,Tennessee
Fairplay,Fairplay,MD,Maryland
Murray City,Murray City,OH,Ohio
Kismet,Kismet,KS,Kansas
West Decatur,West Decatur,PA,Pennsylvania
Hunts Point,Hunts Point,WA,Washington
Florence,Florence,KS,Kansas
Gibbsville,Gibbsville,WI,Wisconsin
Monroe Center,Monroe Center,IL,Illinois
Stockwell,Stockwell,IN,Indiana
Gallatin,Gallatin,TX,Texas
Karnak,Karnak,IL,Illinois
Keys,Keys,OK,Oklahoma
New Goshen,New Goshen,IN,Indiana
Manitou,Manitou,KY,Kentucky
Coram,Coram,MT,Montana
Dateland,Dateland,AZ,Arizona
Claypool,Claypool,IN,Indiana
Raft Island,Raft Island,WA,Washington
Ellendale,Ellendale,DE,Delaware
Matagorda,Matagorda,TX,Texas
Belmont,Belmont,OH,Ohio
Wynona,Wynona,OK,Oklahoma
Laona,Laona,WI,Wisconsin
Websterville,Websterville,VT,Vermont
Tasley,Tasley,VA,Virginia
Lake Viking,Lake Viking,MO,Missouri
Zephyr Cove,Zephyr Cove,NV,Nevada
Allenspark,Allenspark,CO,Colorado
Little Rock,Little Rock,IA,Iowa
Kongiganak,Kongiganak,AK,Alaska
Hampton,Hampton,NE,Nebraska
Crawford,Crawford,CO,Colorado
Perrysville,Perrysville,IN,Indiana
Novinger,Novinger,MO,Missouri
Marquette,Marquette,IA,Iowa
Three Springs,Three Springs,PA,Pennsylvania
Converse,Converse,LA,Louisiana
Cawker City,Cawker City,KS,Kansas
Fessenden,Fessenden,ND,North Dakota
Green Acres,Green Acres,ND,North Dakota
Sedalia,Sedalia,KY,Kentucky
Hull,Hull,IL,Illinois
French Gulch,French Gulch,CA,California
York Hamlet,York Hamlet,NY,New York
Brushton,Brushton,NY,New York
Lava Hot Springs,Lava Hot Springs,ID,Idaho
Bird City,Bird City,KS,Kansas
Almond,Almond,WI,Wisconsin
Ridgeway,Ridgeway,MO,Missouri
Long Branch,Long Branch,PA,Pennsylvania
Washburn,Washburn,MO,Missouri
Garrett,Garrett,PA,Pennsylvania
B and E,B and E,TX,Texas
Beaver,Beaver,OH,Ohio
Waltonville,Waltonville,IL,Illinois
California Pines,California Pines,CA,California
Cuyamungue,Cuyamungue,NM,New Mexico
Ernest,Ernest,PA,Pennsylvania
Amo,Amo,IN,Indiana
Caswell Beach,Caswell Beach,NC,North Carolina
Bondville,Bondville,IL,Illinois
Clarksville,Clarksville,MO,Missouri
Herrick,Herrick,IL,Illinois
Leonardville,Leonardville,KS,Kansas
Centertown,Centertown,KY,Kentucky
Beverly Beach,Beverly Beach,FL,Florida
Wykoff,Wykoff,MN,Minnesota
Keyport,Keyport,WA,Washington
Glenburn,Glenburn,ND,North Dakota
Chestertown,Chestertown,NY,New York
Shidler,Shidler,OK,Oklahoma
Ewing,Ewing,MO,Missouri
Silas,Silas,AL,Alabama
Picacho,Picacho,AZ,Arizona
Edgewood,Edgewood,IL,Illinois
Oak Glen,Oak Glen,CA,California
Alcolu,Alcolu,SC,South Carolina
Denmark,Denmark,IA,Iowa
Rosholt,Rosholt,SD,South Dakota
Ellsinore,Ellsinore,MO,Missouri
Ramey,Ramey,PA,Pennsylvania
Spavinaw,Spavinaw,OK,Oklahoma
South Heart,South Heart,ND,North Dakota
McCool Junction,McCool Junction,NE,Nebraska
Oklee,Oklee,MN,Minnesota
Angus,Angus,TX,Texas
Rhinecliff,Rhinecliff,NY,New York
Neshkoro,Neshkoro,WI,Wisconsin
Vanderbilt,Vanderbilt,TX,Texas
Springwater Hamlet,Springwater Hamlet,NY,New York
Bangor,Bangor,CA,California
Stevens,Stevens,PA,Pennsylvania
Hewlett Bay Park,Hewlett Bay Park,NY,New York
Sturgeon Lake,Sturgeon Lake,MN,Minnesota
Brethren,Brethren,MI,Michigan
North Carrollton,North Carrollton,MS,Mississippi
Union,Union,WA,Washington
Greeley Center,Greeley Center,NE,Nebraska
Washington Park,Washington Park,NC,North Carolina
Purcell,Purcell,MO,Missouri
Beaver Creek,Beaver Creek,MT,Montana
Churchtown,Churchtown,PA,Pennsylvania
Rough Rock,Rough Rock,AZ,Arizona
Fruitvale,Fruitvale,TX,Texas
Yantis,Yantis,TX,Texas
Lago,Lago,TX,Texas
Birchwood,Birchwood,WI,Wisconsin
Castalian Springs,Castalian Springs,TN,Tennessee
Williams Creek,Williams Creek,IN,Indiana
Eden,Eden,ID,Idaho
Hulett,Hulett,WY,Wyoming
Whitesville,Whitesville,WV,West Virginia
Conesville,Conesville,IA,Iowa
West Goshen,West Goshen,CA,California
Troutville,Troutville,VA,Virginia
Hanover,Hanover,MI,Michigan
Cement City,Cement City,MI,Michigan
Leola,Leola,SD,South Dakota
Topsail Beach,Topsail Beach,NC,North Carolina
Weir,Weir,MS,Mississippi
Coloma,Coloma,CA,California
Ramah,Ramah,NM,New Mexico
Ropesville,Ropesville,TX,Texas
Oneida,Oneida,KY,Kentucky
Turkey Creek,Turkey Creek,AZ,Arizona
South Renovo,South Renovo,PA,Pennsylvania
Encampment,Encampment,WY,Wyoming
Prospect,Prospect,NY,New York
Niangua,Niangua,MO,Missouri
Bonanza,Bonanza,OR,Oregon
Macclesfield,Macclesfield,NC,North Carolina
Sugar Grove,Sugar Grove,OH,Ohio
Anderson,Anderson,SD,South Dakota
Victor,Victor,CO,Colorado
Christine,Christine,TX,Texas
Lydia,Lydia,SC,South Carolina
Delta,Delta,MO,Missouri
Artesia,Artesia,MS,Mississippi
Attapulgus,Attapulgus,GA,Georgia
Nuiqsut,Nuiqsut,AK,Alaska
German Valley,German Valley,IL,Illinois
Ansley,Ansley,NE,Nebraska
Benham,Benham,KY,Kentucky
De Land,De Land,IL,Illinois
Lowgap,Lowgap,NC,North Carolina
Hermosa,Hermosa,SD,South Dakota
South Fork,South Fork,CO,Colorado
Rose Creek,Rose Creek,MN,Minnesota
Iola,Iola,TX,Texas
Alta Vista,Alta Vista,KS,Kansas
Hixton,Hixton,WI,Wisconsin
Upsala,Upsala,MN,Minnesota
St. Helena,St. Helena,NC,North Carolina
Rio Lucio,Rio Lucio,NM,New Mexico
Wrenshall,Wrenshall,MN,Minnesota
Muir,Muir,PA,Pennsylvania
Savageville,Savageville,VA,Virginia
Miltona,Miltona,MN,Minnesota
Rices Landing,Rices Landing,PA,Pennsylvania
Matewan,Matewan,WV,West Virginia
Oden,Oden,MI,Michigan
Ochelata,Ochelata,OK,Oklahoma
Uplands Park,Uplands Park,MO,Missouri
Winslow,Winslow,AR,Arkansas
Rolling Hills,Rolling Hills,WY,Wyoming
Starbrick,Starbrick,PA,Pennsylvania
Morrison,Morrison,CO,Colorado
North Vandergrift,North Vandergrift,PA,Pennsylvania
Sumner,Sumner,GA,Georgia
Orland,Orland,IN,Indiana
New Jerusalem,New Jerusalem,PA,Pennsylvania
Clarendon,Clarendon,PA,Pennsylvania
Au Sable Forks,Au Sable Forks,NY,New York
Williston,Williston,OH,Ohio
Minnesott Beach,Minnesott Beach,NC,North Carolina
Benoit,Benoit,MS,Mississippi
Abbeville,Abbeville,MS,Mississippi
Glen Elder,Glen Elder,KS,Kansas
Goldonna,Goldonna,LA,Louisiana
Freeburg,Freeburg,MO,Missouri
Pleasant City,Pleasant City,OH,Ohio
Poplar Hills,Poplar Hills,KY,Kentucky
Teachey,Teachey,NC,North Carolina
Barton,Barton,MD,Maryland
Palmer,Palmer,MI,Michigan
Mexican Colony,Mexican Colony,CA,California
Chilcoot-Vinton,Chilcoot-Vinton,CA,California
Pueblo of Sandia Village,Pueblo of Sandia Village,NM,New Mexico
Campton,Campton,KY,Kentucky
Hytop,Hytop,AL,Alabama
Haines,Haines,OR,Oregon
Chauncey,Chauncey,WV,West Virginia
Buckland,Buckland,AK,Alaska
Vanleer,Vanleer,TN,Tennessee
Lindsey,Lindsey,OH,Ohio
Bell City,Bell City,MO,Missouri
Fort Coffee,Fort Coffee,OK,Oklahoma
New Pittsburg,New Pittsburg,OH,Ohio
Sacaton Flats Village,Sacaton Flats Village,AZ,Arizona
Blue River,Blue River,WI,Wisconsin
Kennedy,Kennedy,AL,Alabama
Broomes Island,Broomes Island,MD,Maryland
New Hebron,New Hebron,MS,Mississippi
Ipava,Ipava,IL,Illinois
Fortine,Fortine,MT,Montana
Avinger,Avinger,TX,Texas
Naselle,Naselle,WA,Washington
Birmingham,Birmingham,IA,Iowa
Meadville,Meadville,MS,Mississippi
Ascutney,Ascutney,VT,Vermont
Oak Valley,Oak Valley,TX,Texas
Sublette,Sublette,IL,Illinois
Ketchum,Ketchum,OK,Oklahoma
West Jefferson,West Jefferson,AL,Alabama
Avon,Avon,NC,North Carolina
Milano,Milano,TX,Texas
Robbins,Robbins,CA,California
Everglades,Everglades,FL,Florida
Lake Arthur,Lake Arthur,NM,New Mexico
Bellwood,Bellwood,NE,Nebraska
Stovall,Stovall,NC,North Carolina
Rosslyn Farms,Rosslyn Farms,PA,Pennsylvania
Stanton,Stanton,TN,Tennessee
Meadow Valley,Meadow Valley,CA,California
Parsonsburg,Parsonsburg,MD,Maryland
Pioneer,Pioneer,FL,Florida
Cooperstown,Cooperstown,PA,Pennsylvania
Marlin,Marlin,PA,Pennsylvania
Ashton,Ashton,IA,Iowa
Brady,Brady,NE,Nebraska
Somerset,Somerset,IN,Indiana
Linwood,Linwood,KS,Kansas
Fisher,Fisher,MN,Minnesota
New Germany,New Germany,MN,Minnesota
Vermillion,Vermillion,MN,Minnesota
Lawler,Lawler,IA,Iowa
Galva,Galva,IA,Iowa
Bentonia,Bentonia,MS,Mississippi
Haydenville,Haydenville,OH,Ohio
Mud Lake,Mud Lake,ID,Idaho
Richburg,Richburg,NY,New York
Harrington,Harrington,WA,Washington
Humboldt,Humboldt,IL,Illinois
Sandyfield,Sandyfield,NC,North Carolina
Belleville,Belleville,AR,Arkansas
Marion Center,Marion Center,PA,Pennsylvania
Waveland,Waveland,IN,Indiana
Vail,Vail,IA,Iowa
Birdseye,Birdseye,IN,Indiana
Lafayette,Lafayette,OH,Ohio
Baggs,Baggs,WY,Wyoming
Twin Bridges,Twin Bridges,MT,Montana
Maynard,Maynard,AR,Arkansas
Prospect,Prospect,LA,Louisiana
Port Gibson,Port Gibson,NY,New York
Raysal,Raysal,WV,West Virginia
Union Star,Union Star,MO,Missouri
College Corner,College Corner,OH,Ohio
Manzanola,Manzanola,CO,Colorado
Leigh,Leigh,NE,Nebraska
Wyoming,Wyoming,NY,New York
Weekapaug,Weekapaug,RI,Rhode Island
Riggins,Riggins,ID,Idaho
Spencer,Spencer,NE,Nebraska
Wheatfields,Wheatfields,AZ,Arizona
Hackneyville,Hackneyville,AL,Alabama
Readstown,Readstown,WI,Wisconsin
Beaver Crossing,Beaver Crossing,NE,Nebraska
Commodore,Commodore,PA,Pennsylvania
Strausstown,Strausstown,PA,Pennsylvania
Herreid,Herreid,SD,South Dakota
Rosburg,Rosburg,WA,Washington
Rudolph,Rudolph,WI,Wisconsin
Finley,Finley,ND,North Dakota
El Chaparral,El Chaparral,TX,Texas
Belfonte,Belfonte,OK,Oklahoma
Fairhaven,Fairhaven,MN,Minnesota
Lewis,Lewis,KS,Kansas
Harlingen,Harlingen,NJ,New Jersey
Parkerfield,Parkerfield,KS,Kansas
Mount Pleasant,Mount Pleasant,AR,Arkansas
Long Beach,Long Beach,MN,Minnesota
Urbana,Urbana,MO,Missouri
Frizzleburg,Frizzleburg,PA,Pennsylvania
Holyrood,Holyrood,KS,Kansas
Noatak,Noatak,AK,Alaska
Golden,Golden,MO,Missouri
Salley,Salley,SC,South Carolina
Savannah,Savannah,OH,Ohio
Snydertown,Snydertown,PA,Pennsylvania
Laurelton,Laurelton,PA,Pennsylvania
Joffre,Joffre,PA,Pennsylvania
Hissop,Hissop,AL,Alabama
Leslie,Leslie,AR,Arkansas
Tiger,Tiger,GA,Georgia
Nevis,Nevis,MN,Minnesota
St. Michael,St. Michael,AK,Alaska
Colony,Colony,KS,Kansas
Spreckels,Spreckels,CA,California
Salemburg,Salemburg,NC,North Carolina
Beckwourth,Beckwourth,CA,California
Huntley,Huntley,MT,Montana
Tribbey,Tribbey,OK,Oklahoma
Plainfield,Plainfield,IA,Iowa
Mapleton,Mapleton,PA,Pennsylvania
Kinde,Kinde,MI,Michigan
Glen,Glen,MS,Mississippi
Raisin City,Raisin City,CA,California
Mount Hood,Mount Hood,OR,Oregon
Midland,Midland,MD,Maryland
Deepwater,Deepwater,MO,Missouri
Thornburg,Thornburg,PA,Pennsylvania
Bussey,Bussey,IA,Iowa
Randlett,Randlett,OK,Oklahoma
Ruth,Ruth,NC,North Carolina
Forbestown,Forbestown,CA,California
Clinton,Clinton,MN,Minnesota
Cutler,Cutler,IL,Illinois
Fort Jesup,Fort Jesup,LA,Louisiana
Finley Point,Finley Point,MT,Montana
Engelhard,Engelhard,NC,North Carolina
Richlawn,Richlawn,KY,Kentucky
Bloomingburg,Bloomingburg,NY,New York
Boys Ranch,Boys Ranch,TX,Texas
Whiteface,Whiteface,TX,Texas
Mattoon,Mattoon,WI,Wisconsin
Turpin,Turpin,OK,Oklahoma
Carlisle,Carlisle,SC,South Carolina
Wasco,Wasco,OR,Oregon
Asher,Asher,OK,Oklahoma
Fredericksburg,Fredericksburg,OH,Ohio
Weldon,Weldon,IL,Illinois
Elberta,Elberta,UT,Utah
McCune,McCune,KS,Kansas
Bay View Gardens,Bay View Gardens,IL,Illinois
South Shaftsbury,South Shaftsbury,VT,Vermont
Cochrane,Cochrane,WI,Wisconsin
Glennallen,Glennallen,AK,Alaska
Ronda,Ronda,NC,North Carolina
Romeo,Romeo,CO,Colorado
New Vienna,New Vienna,IA,Iowa
Union Deposit,Union Deposit,PA,Pennsylvania
Osyka,Osyka,MS,Mississippi
Boydton,Boydton,VA,Virginia
Kirkwood,Kirkwood,PA,Pennsylvania
Oliver,Oliver,WI,Wisconsin
Stewart,Stewart,OH,Ohio
Faith,Faith,SD,South Dakota
Dowling,Dowling,MI,Michigan
Harmonsburg,Harmonsburg,PA,Pennsylvania
Melvin,Melvin,IL,Illinois
Evant,Evant,TX,Texas
Napaskiak,Napaskiak,AK,Alaska
Weaubleau,Weaubleau,MO,Missouri
Highland Lake,Highland Lake,AL,Alabama
Cedar Creek,Cedar Creek,NE,Nebraska
Hartford,Hartford,OH,Ohio
Burlison,Burlison,TN,Tennessee
Middleway,Middleway,WV,West Virginia
Waynesville,Waynesville,IL,Illinois
Martin,Martin,MI,Michigan
Earling,Earling,IA,Iowa
Mystic,Mystic,IA,Iowa
Royal,Royal,IA,Iowa
Kingston,Kingston,MI,Michigan
Ripley,Ripley,OK,Oklahoma
Kurten,Kurten,TX,Texas
Centre Island,Centre Island,NY,New York
Kelly,Kelly,NC,North Carolina
Brewer,Brewer,MO,Missouri
Leonard,Leonard,MI,Michigan
Benson,Benson,IL,Illinois
Crawfordsville,Crawfordsville,OR,Oregon
Lindisfarne,Lindisfarne,MT,Montana
Peak Place,Peak Place,NM,New Mexico
Gunnison,Gunnison,MS,Mississippi
Halchita,Halchita,UT,Utah
Pelham,Pelham,TN,Tennessee
Hawkeye,Hawkeye,IA,Iowa
Gage,Gage,OK,Oklahoma
Williamsburg,Williamsburg,NM,New Mexico
Lake Almanor Country Club,Lake Almanor Country Club,CA,California
Hilda,Hilda,SC,South Carolina
Assaria,Assaria,KS,Kansas
Mesquite,Mesquite,NM,New Mexico
Andrew,Andrew,IA,Iowa
Dunlevy,Dunlevy,PA,Pennsylvania
Forestville,Forestville,WI,Wisconsin
Basalt,Basalt,ID,Idaho
Three Lakes,Three Lakes,WI,Wisconsin
Barrett,Barrett,MN,Minnesota
St. Rose,St. Rose,IL,Illinois
Glendale,Glendale,UT,Utah
Maceo,Maceo,KY,Kentucky
Orchard,Orchard,TX,Texas
Rocky Ridge,Rocky Ridge,OH,Ohio
Kanarraville,Kanarraville,UT,Utah
Osborn,Osborn,MO,Missouri
Long Hollow,Long Hollow,SD,South Dakota
Eldorado,Eldorado,OK,Oklahoma
Lost Nation,Lost Nation,IA,Iowa
Wyndmere,Wyndmere,ND,North Dakota
Shubuta,Shubuta,MS,Mississippi
Altmar,Altmar,NY,New York
Irene,Irene,SD,South Dakota
Leaf River,Leaf River,IL,Illinois
Blanca,Blanca,CO,Colorado
Malcolm,Malcolm,NE,Nebraska
Edisto Beach,Edisto Beach,SC,South Carolina
New Haven,New Haven,OH,Ohio
Lisbon,Lisbon,FL,Florida
Platte Woods,Platte Woods,MO,Missouri
Warm Springs,Warm Springs,GA,Georgia
Boulevard,Boulevard,CA,California
Hancock,Hancock,WI,Wisconsin
Waubun,Waubun,MN,Minnesota
Cumming,Cumming,IA,Iowa
Portia,Portia,AR,Arkansas
Mesick,Mesick,MI,Michigan
Houston,Houston,DE,Delaware
Lanagan,Lanagan,MO,Missouri
Fanshawe,Fanshawe,OK,Oklahoma
Rome,Rome,PA,Pennsylvania
Keyesport,Keyesport,IL,Illinois
Rosebud,Rosebud,MO,Missouri
Powers,Powers,MI,Michigan
Sedley,Sedley,VA,Virginia
Kane,Kane,IL,Illinois
Saunemin,Saunemin,IL,Illinois
Crowder,Crowder,OK,Oklahoma
Fifty Lakes,Fifty Lakes,MN,Minnesota
Orestes,Orestes,IN,Indiana
Fairview,Fairview,WV,West Virginia
Cooter,Cooter,MO,Missouri
Derby,Derby,OH,Ohio
Sandborn,Sandborn,IN,Indiana
Saratoga,Saratoga,NC,North Carolina
Fleming,Fleming,CO,Colorado
Trimble,Trimble,OH,Ohio
Beech Grove,Beech Grove,KY,Kentucky
Onekama,Onekama,MI,Michigan
Pleasant Groves,Pleasant Groves,AL,Alabama
Elfrida,Elfrida,AZ,Arizona
Grandfalls,Grandfalls,TX,Texas
Garden Farms,Garden Farms,CA,California
Bonaparte,Bonaparte,IA,Iowa
Mirando City,Mirando City,TX,Texas
Stringtown,Stringtown,OK,Oklahoma
Hazel,Hazel,KY,Kentucky
Orbisonia,Orbisonia,PA,Pennsylvania
Harrod,Harrod,OH,Ohio
Westhope,Westhope,ND,North Dakota
Eastman,Eastman,WI,Wisconsin
Axtell,Axtell,KS,Kansas
Corral Viejo,Corral Viejo,PR,Puerto Rico
Holmesville,Holmesville,OH,Ohio
Jewell,Jewell,KS,Kansas
Tabor,Tabor,SD,South Dakota
Thornton,Thornton,IA,Iowa
Edna,Edna,KS,Kansas
Rocky Boy's Agency,Rocky Boy's Agency,MT,Montana
Crown City,Crown City,OH,Ohio
Dowelltown,Dowelltown,TN,Tennessee
Elmo,Elmo,UT,Utah
Marshallberg,Marshallberg,NC,North Carolina
Isleta Village Proper,Isleta Village Proper,NM,New Mexico
Cedro,Cedro,NM,New Mexico
Green Bluff,Green Bluff,WA,Washington
Peachland,Peachland,NC,North Carolina
Grand River,Grand River,OH,Ohio
Holley,Holley,OR,Oregon
Casey,Casey,IA,Iowa
Clyman,Clyman,WI,Wisconsin
Skillman,Skillman,NJ,New Jersey
Yarborough Landing,Yarborough Landing,AR,Arkansas
Wood Lake,Wood Lake,MN,Minnesota
New Market,New Market,IA,Iowa
Corder,Corder,MO,Missouri
Winside,Winside,NE,Nebraska
Tuppers Plains,Tuppers Plains,OH,Ohio
Calamus,Calamus,IA,Iowa
Ravenwood,Ravenwood,MO,Missouri
Brevig Mission,Brevig Mission,AK,Alaska
La Yuca,La Yuca,PR,Puerto Rico
Manilla,Manilla,IN,Indiana
Lomax,Lomax,IL,Illinois
Tununak,Tununak,AK,Alaska
Sipsey,Sipsey,AL,Alabama
South Vienna,South Vienna,OH,Ohio
Topawa,Topawa,AZ,Arizona
Molena,Molena,GA,Georgia
Clearwater,Clearwater,NE,Nebraska
Harbor Hills,Harbor Hills,NY,New York
Platea,Platea,PA,Pennsylvania
Martell,Martell,CA,California
Hubbardston,Hubbardston,MI,Michigan
Pigeon Falls,Pigeon Falls,WI,Wisconsin
Ullin,Ullin,IL,Illinois
Rosser,Rosser,TX,Texas
Dewey Beach,Dewey Beach,DE,Delaware
Hartsville,Hartsville,IN,Indiana
Willow River,Willow River,MN,Minnesota
Kingsland,Kingsland,AR,Arkansas
Watersmeet,Watersmeet,MI,Michigan
Azure,Azure,MT,Montana
Ranchitos Las Lomas,Ranchitos Las Lomas,TX,Texas
Kwigillingok,Kwigillingok,AK,Alaska
Lone Wolf,Lone Wolf,OK,Oklahoma
Delaware,Delaware,OK,Oklahoma
Sand City,Sand City,CA,California
Jacksonboro,Jacksonboro,SC,South Carolina
St. Regis Falls,St. Regis Falls,NY,New York
Fountain,Fountain,MN,Minnesota
Lake Bridgeport,Lake Bridgeport,TX,Texas
Wolsey,Wolsey,SD,South Dakota
Arlington,Arlington,IA,Iowa
Tyonek,Tyonek,AK,Alaska
Hurley,Hurley,SD,South Dakota
Wausau,Wausau,FL,Florida
Burkeville,Burkeville,VA,Virginia
San Geronimo,San Geronimo,CA,California
Lewis,Lewis,IA,Iowa
Harts,Harts,WV,West Virginia
Swan Quarter,Swan Quarter,NC,North Carolina
Milton,Milton,IA,Iowa
Grenada,Grenada,CA,California
Cameron,Cameron,SC,South Carolina
Holiday Pocono,Holiday Pocono,PA,Pennsylvania
Troy,Troy,IN,Indiana
Union Valley,Union Valley,TX,Texas
Remer,Remer,MN,Minnesota
Staley,Staley,NC,North Carolina
Keokee,Keokee,VA,Virginia
Loda,Loda,IL,Illinois
Jamestown,Jamestown,MO,Missouri
Ranburne,Ranburne,AL,Alabama
Misquamicut,Misquamicut,RI,Rhode Island
Irvington,Irvington,VA,Virginia
West Chazy,West Chazy,NY,New York
Hopewell,Hopewell,IL,Illinois
Vaughn,Vaughn,NM,New Mexico
Idaville,Idaville,IN,Indiana
Weissport,Weissport,PA,Pennsylvania
Estral Beach,Estral Beach,MI,Michigan
Allport,Allport,PA,Pennsylvania
La Crosse,La Crosse,FL,Florida
Alpena,Alpena,AR,Arkansas
Hale,Hale,MO,Missouri
Shelby,Shelby,IN,Indiana
Holiday Lake,Holiday Lake,IA,Iowa
Stanhope,Stanhope,IA,Iowa
Clarksville,Clarksville,MI,Michigan
Old Green,Old Green,OK,Oklahoma
Gayville,Gayville,SD,South Dakota
Twin Oaks,Twin Oaks,MO,Missouri
Glen Fork,Glen Fork,WV,West Virginia
Fredonia,Fredonia,KY,Kentucky
Cumberland,Cumberland,VA,Virginia
Duck,Duck,NC,North Carolina
Hemingway,Hemingway,SC,South Carolina
Sinclair,Sinclair,WY,Wyoming
Worthington,Worthington,IA,Iowa
Lattimer,Lattimer,PA,Pennsylvania
Summerfield,Summerfield,IL,Illinois
Reklaw,Reklaw,TX,Texas
Shorter,Shorter,AL,Alabama
Fairfield,Fairfield,ID,Idaho
Bostwick,Bostwick,GA,Georgia
Cedar Fort,Cedar Fort,UT,Utah
Gopher Flats,Gopher Flats,OR,Oregon
Jamestown,Jamestown,WA,Washington
Oak Grove,Oak Grove,AR,Arkansas
Lake City,Lake City,CO,Colorado
Soso,Soso,MS,Mississippi
Akiak,Akiak,AK,Alaska
McDermott,McDermott,OH,Ohio
Midwest,Midwest,WY,Wyoming
Tushka,Tushka,OK,Oklahoma
Thayne,Thayne,WY,Wyoming
Loop,Loop,TX,Texas
Bancroft,Bancroft,ID,Idaho
Wylandville,Wylandville,PA,Pennsylvania
Shedd,Shedd,OR,Oregon
Littlefield,Littlefield,AZ,Arizona
Rayland,Rayland,OH,Ohio
Stapleton,Stapleton,GA,Georgia
Holden,Holden,UT,Utah
Lynnville,Lynnville,IA,Iowa
Bloomburg,Bloomburg,TX,Texas
Scotts Mills,Scotts Mills,OR,Oregon
Finleyville,Finleyville,PA,Pennsylvania
Chloride,Chloride,AZ,Arizona
Howardwick,Howardwick,TX,Texas
Wiley,Wiley,CO,Colorado
Canal Lewisville,Canal Lewisville,OH,Ohio
Lamont,Lamont,OK,Oklahoma
Perrinton,Perrinton,MI,Michigan
Hoytsville,Hoytsville,UT,Utah
Gilman,Gilman,WI,Wisconsin
St. Marys Point,St. Marys Point,MN,Minnesota
Edom,Edom,TX,Texas
Morrisville,Morrisville,MO,Missouri
Twin,Twin,AL,Alabama
Logan,Logan,ND,North Dakota
Lehigh,Lehigh,IA,Iowa
Mildred,Mildred,TX,Texas
Medora,Medora,IL,Illinois
Nespelem,Nespelem,WA,Washington
Pine Springs,Pine Springs,MN,Minnesota
Higgins,Higgins,TX,Texas
Edmondson,Edmondson,AR,Arkansas
Williamsburg,Williamsburg,KS,Kansas
Grady,Grady,AR,Arkansas
Westwood Hills,Westwood Hills,KS,Kansas
Stanford,Stanford,MT,Montana
Lucas,Lucas,KS,Kansas
Patterson,Patterson,AR,Arkansas
Lagro,Lagro,IN,Indiana
Gypsum,Gypsum,KS,Kansas
Barnhill,Barnhill,OH,Ohio
Tullos,Tullos,LA,Louisiana
Richland,Richland,IN,Indiana
Hobart,Hobart,NY,New York
Advance,Advance,MI,Michigan
Vann Crossroads,Vann Crossroads,NC,North Carolina
Sadorus,Sadorus,IL,Illinois
Oakview,Oakview,MO,Missouri
Montross,Montross,VA,Virginia
Ellerslie,Ellerslie,MD,Maryland
Marble,Marble,NC,North Carolina
Elkhart,Elkhart,IL,Illinois
Otwell,Otwell,IN,Indiana
Kingsley,Kingsley,KY,Kentucky
June Lake,June Lake,CA,California
Dodd City,Dodd City,TX,Texas
Zeba,Zeba,MI,Michigan
Bayview,Bayview,TX,Texas
Lohrville,Lohrville,WI,Wisconsin
Quitaque,Quitaque,TX,Texas
Orick,Orick,CA,California
Mount Carbon,Mount Carbon,WV,West Virginia
Hanoverton,Hanoverton,OH,Ohio
Hatfield,Hatfield,AR,Arkansas
Pueblo Pintado,Pueblo Pintado,NM,New Mexico
Cove City,Cove City,NC,North Carolina
Hookerton,Hookerton,NC,North Carolina
Bowlegs,Bowlegs,OK,Oklahoma
Huntleigh,Huntleigh,MO,Missouri
Brisbin,Brisbin,PA,Pennsylvania
Midlothian,Midlothian,MD,Maryland
Camargito,Camargito,TX,Texas
Oktaha,Oktaha,OK,Oklahoma
Portland,Portland,AR,Arkansas
Tonyville,Tonyville,CA,California
McHenry,McHenry,KY,Kentucky
Vallonia,Vallonia,IN,Indiana
Maitland,Maitland,PA,Pennsylvania
East Glacier Park Village,East Glacier Park Village,MT,Montana
Webster,Webster,NC,North Carolina
East Duke,East Duke,OK,Oklahoma
Gilbert,Gilbert,WV,West Virginia
Salix,Salix,IA,Iowa
Whitefield,Whitefield,OK,Oklahoma
Greens Fork,Greens Fork,IN,Indiana
Oval,Oval,PA,Pennsylvania
Worthington Springs,Worthington Springs,FL,Florida
Melfa,Melfa,VA,Virginia
Jacona,Jacona,NM,New Mexico
Warwick,Warwick,GA,Georgia
Montezuma Creek,Montezuma Creek,UT,Utah
St. Louisville,St. Louisville,OH,Ohio
Barstow,Barstow,TX,Texas
Derby Acres,Derby Acres,CA,California
